Metric;Path;Entity;Value;LineNo;Violation
CC;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;getTargetLightId;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;component5;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;copy;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;getColorHex;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;component4;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;onDraw;3;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;setChecked;4;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;jumpDrawablesToCurrentState;2;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;onMeasure;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;dpToPx;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;dpToPxF;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;animateThumbTo;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;onAttachedToWindow;2;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/notification/MonitoringNotificationController.kt;ensureChannel;2;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/notification/MonitoringNotificationController.kt;build;4;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/notification/MonitoringNotificationController.kt;notify;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/notification/MonitoringNotificationController.kt;pendingIntentFlags;2;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/domain/usecase/GetPrimaryGamepadBatteryUseCase.kt;invoke;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;component2;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;getControllerName;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;component1;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;copy;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;GamepadBatterySnapshot;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;getBatteryPercent;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;getIconRes;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;copy;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;component1;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;SettingItemUiModel$Control$Action;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;getDeviceId;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;copy;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;GamepadRepositoryImpl$CachedLightTarget;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;getLightName;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;component1;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;component2;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;getLightId;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;component3;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;closeControllerLightSession;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;lightTypeLabel;2;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;isLikelyPs4ControllerForLightCommand;2;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;isPs4Controller;3;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;isGamepad;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;applyColorToTarget;3;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;mapStatus;2;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;isDiagnosticLightLoggingEnabled;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;logDiagnosticDebug;2;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;getPrimaryGamepadBatterySnapshot;6;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;tryApplyColorWithCachedTarget;3;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;obtainLightBarSession;3;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;closeControllerLightSessionInternal;3;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;setPs4ControllerLightColor;7;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;getConnectedPs4Controllers;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;readBatteryInfo;5;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;logDiagnosticInfo;2;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;isDualShock4ProductId;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/roomdb/RoomControllerProfileRepository.kt;getById;2;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/roomdb/RoomControllerProfileRepository.kt;toEntity;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/roomdb/RoomControllerProfileRepository.kt;maskIdentifier;2;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/roomdb/RoomControllerProfileRepository.kt;toHexColor;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/roomdb/RoomControllerProfileRepository.kt;toModel;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/roomdb/RoomControllerProfileRepository.kt;upsert;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/roomdb/RoomControllerProfileRepository.kt;deleteById;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/roomdb/core/ControllerProfileDao.kt;getById;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/roomdb/core/ControllerProfileDao.kt;upsert;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/roomdb/core/ControllerProfileDao.kt;deleteById;1;0;N
CC;app/src/main/kotlin/com/android/synclab/glimpse/domain/usecase/DeleteControllerProfileUseCase.kt;invoke;1;0;N
