Type;FromPath;FromClass;FromEntity;FromLineNo;Relations;ToPath;ToClass;ToEntity;ToClassType;ToLineNo
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;scheduleColorApply;156;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.os.SystemClock;uptimeMillis;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show$updatePreview;83;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;java.lang.String;valueOf;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;handleApplyResult;229;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;com.android.synclab.glimpse.data.model.ControllerLightCommandResult;getTargetDeviceId;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;68;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;findViewById;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;handleApplyResult;232;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;com.android.synclab.glimpse.data.model.ControllerLightCommandResult;getStatus;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;118;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.ProgressBar;setProgress;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;scheduleColorApply;155;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.os.Handler;removeCallbacks;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;75;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;getBackground;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;129;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.app.AlertDialog$Builder;create;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;65;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;findViewById;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show$updatePreview;85;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Color;blue;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;71;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;findViewById;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;scheduleColorApply;151;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;java.lang.Integer;valueOf;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;142;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.app.Dialog;getWindow;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;69;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;findViewById;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;dispose;281;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.utils.LogCompat;d;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;118;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Color;green;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;117;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Color;red;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;73;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;findViewById;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;64;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.LayoutInflater;from;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;88;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog$show$seekBarListener$1;CustomizeVibeDialog$show$seekBarListener$1;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;showStatusToast;265;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.Toast;show;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;119;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.ProgressBar;setProgress;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;handleApplyResult;229;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;com.android.synclab.glimpse.data.model.ControllerLightCommandResult;getDetail;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;131;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;setOnClickListener;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;66;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;findViewById;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show$updatePreview;82;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.TextView;setText;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;showStatusToast;265;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.Toast;makeText;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;handleApplyResult;228;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;com.android.synclab.glimpse.data.model.ControllerLightCommandResult;getColorHex;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;115;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.SeekBar;setOnSeekBarChangeListener;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;143;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.utils.LogCompat;d;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;handleApplyResult;227;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;com.android.synclab.glimpse.data.model.ControllerLightCommandResult;getStatus;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;122;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.SeekBar;setOnSeekBarChangeListener;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;toHexColor;269;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;java.lang.Integer;valueOf;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;113;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.SeekBar;setOnSeekBarChangeListener;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;CustomizeVibeDialog;38;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.os.Handler;Handler;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;117;CALLS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.ranges.RangesKt___RangesKt;coerceIn;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;handleApplyResult;242;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;com.android.synclab.glimpse.data.model.ControllerLightCommandResult;getStatus;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show$updatePreview;84;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;java.lang.String;valueOf;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;119;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Color;blue;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;sendColorToController;197;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;java.util.concurrent.Executor;execute;INTERFACE;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;sendColorToController;195;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.utils.LogCompat;d;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;dismiss;147;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.app.Dialog;dismiss;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;CustomizeVibeDialog;26;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog$Companion;CustomizeVibeDialog$Companion;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;124;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.SeekBar;setOnSeekBarChangeListener;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show$updatePreview;83;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.TextView;setText;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;118;CALLS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.ranges.RangesKt___RangesKt;coerceIn;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;scheduleColorApply;164;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.os.Handler;post;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;CustomizeVibeDialog;39;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;java.util.concurrent.Executors;newSingleThreadExecutor;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;toHexColor;269;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;java.lang.String;format;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;110;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.AbsSeekBar;setMax;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;70;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;findViewById;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;142;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.drawable.ColorDrawable;ColorDrawable;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;111;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.AbsSeekBar;setMax;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;showStatusToast;260;READS;/home/huy/Desktop/workspace/gitprojects/batmon/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar/debug/processDebugResources/R.jar;com.android.synclab.glimpse.R$string;toast_customize_vibe_no_controller;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;65;READS;/home/huy/Desktop/workspace/gitprojects/batmon/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar/debug/processDebugResources/R.jar;com.android.synclab.glimpse.R$id;colorPreview;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;handleApplyResult;240;READS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.Unit;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;71;READS;/home/huy/Desktop/workspace/gitprojects/batmon/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar/debug/processDebugResources/R.jar;com.android.synclab.glimpse.R$id;greenSeekBar;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;72;READS;/home/huy/Desktop/workspace/gitprojects/batmon/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar/debug/processDebugResources/R.jar;com.android.synclab.glimpse.R$id;blueSeekBar;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;showStatusToast;259;READS;/home/huy/Desktop/workspace/gitprojects/batmon/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar/debug/processDebugResources/R.jar;com.android.synclab.glimpse.R$string;toast_customize_vibe_not_supported;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;toHexColor;269;READS;/home/huy/android-sdk/platforms/android-36/android.jar;java.util.Locale;US;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;69;READS;/home/huy/Desktop/workspace/gitprojects/batmon/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar/debug/processDebugResources/R.jar;com.android.synclab.glimpse.R$id;blueValueText;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;67;READS;/home/huy/Desktop/workspace/gitprojects/batmon/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar/debug/processDebugResources/R.jar;com.android.synclab.glimpse.R$id;redValueText;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;64;READS;/home/huy/Desktop/workspace/gitprojects/batmon/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar/debug/processDebugResources/R.jar;com.android.synclab.glimpse.R$layout;dialog_customize_vibe;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;68;READS;/home/huy/Desktop/workspace/gitprojects/batmon/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar/debug/processDebugResources/R.jar;com.android.synclab.glimpse.R$id;greenValueText;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;showStatusToast;263;READS;/home/huy/Desktop/workspace/gitprojects/batmon/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar/debug/processDebugResources/R.jar;com.android.synclab.glimpse.R$string;toast_customize_vibe_failed;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;toHexColor;269;READS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.jvm.internal.StringCompanionObject;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;dispose;281;READS;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.utils.LogCompat;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;handleApplyResult;226;READS;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.utils.LogCompat;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;sendColorToController;188;READS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.Unit;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;scheduleColorApply;153;READS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.Unit;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;showStatusToast;261;READS;/home/huy/Desktop/workspace/gitprojects/batmon/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar/debug/processDebugResources/R.jar;com.android.synclab.glimpse.R$string;toast_customize_vibe_no_lights;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;dismiss;147;READS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.Unit;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;handleApplyResult;236;READS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.Unit;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;70;READS;/home/huy/Desktop/workspace/gitprojects/batmon/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar/debug/processDebugResources/R.jar;com.android.synclab.glimpse.R$id;redSeekBar;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;showStatusToast;257;READS;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog$WhenMappings;$EnumSwitchMapping$0;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;showStatusToast;262;READS;/home/huy/Desktop/workspace/gitprojects/batmon/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar/debug/processDebugResources/R.jar;com.android.synclab.glimpse.R$string;toast_customize_vibe_permission_denied;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;73;READS;/home/huy/Desktop/workspace/gitprojects/batmon/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar/debug/processDebugResources/R.jar;com.android.synclab.glimpse.R$id;closeButton;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;143;READS;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.utils.LogCompat;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;flushPendingColorApply;173;READS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.Unit;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;sendColorToController;195;READS;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.utils.LogCompat;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;showStatusToast;258;READS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.Unit;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;handleApplyResult;232;READS;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;com.android.synclab.glimpse.data.model.ControllerLightCommandStatus;SUCCESS;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/CustomizeVibeDialog.kt;com.android.synclab.glimpse.presentation.view.CustomizeVibeDialog;show;66;READS;/home/huy/Desktop/workspace/gitprojects/batmon/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar/debug/processDebugResources/R.jar;com.android.synclab.glimpse.R$id;colorHexText;CLASS;0
