RelationType;FromEntity;FromPath;FromLine;ToEntity;ToPath;FromClass;ToClass;RelationCount;FromModule>ToModule;Key;Violation
CALLS;onResume;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;180;registerInputDeviceListener;app/src/main/kotlin/com/android/synclab/glimpse/infra/input/InputDeviceGateway.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.infra.input.InputDeviceGateway;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/infra;7;N
CALLS;logInputDeviceCallback;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;632;getInputDevices;app/src/main/kotlin/com/android/synclab/glimpse/infra/input/InputDeviceGateway.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.infra.input.InputDeviceGateway;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/infra;7;N
CALLS;ensureForegroundStarted;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;176;build;app/src/main/kotlin/com/android/synclab/glimpse/infra/notification/MonitoringNotificationController.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.infra.notification.MonitoringNotificationController;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/infra;7;N
CALLS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;112;isVisible;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/infra;7;N
CALLS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;111;hide;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/infra;7;N
CALLS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;116;show;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/infra;7;N
CALLS;onCreate;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;80;ensureChannel;app/src/main/kotlin/com/android/synclab/glimpse/infra/notification/MonitoringNotificationController.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.infra.notification.MonitoringNotificationController;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/infra;7;N
CALLS;updateBatteryState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;214;updateText;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/infra;7;N
CALLS;ensureForegroundStarted;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;192;notify;app/src/main/kotlin/com/android/synclab/glimpse/infra/notification/MonitoringNotificationController.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.infra.notification.MonitoringNotificationController;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/infra;7;N
CALLS;onDestroy;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;156;hide;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/infra;7;N
CALLS;create;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/roomdb/core/GlimpseDatabase.kt;22;i;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.roomdb.core.GlimpseDatabase$Companion;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
READS;create;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/roomdb/core/GlimpseDatabase.kt;22;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.roomdb.core.GlimpseDatabase$Companion;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;hide;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;79;w;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;show;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;63;i;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;hide;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;77;i;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;show;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;27;w;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;show;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;32;w;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;show;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;66;w;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
READS;show;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;32;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
READS;show;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;63;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
READS;show;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;27;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
READS;hide;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;77;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
READS;show;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;66;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
READS;hide;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;79;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;ensureChannel;app/src/main/kotlin/com/android/synclab/glimpse/infra/notification/MonitoringNotificationController.kt;36;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.notification.MonitoringNotificationController;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
READS;ensureChannel;app/src/main/kotlin/com/android/synclab/glimpse/infra/notification/MonitoringNotificationController.kt;36;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.notification.MonitoringNotificationController;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;closeControllerLightSessionInternal;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;435;w;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;closeControllerLightSessionInternal;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;659;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;closeControllerLightSessionInternal;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;664;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;269;e;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;applyColorToTarget;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;649;i;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;logDiagnosticDebug;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;573;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;isDiagnosticLightLoggingEnabled;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;568;isDebugBuild;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;applyColorToTarget;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;644;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;598;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;619;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;608;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;obtainLightBarSession;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;674;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;112;w;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;613;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;obtainLightBarSession;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;679;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;applyColorToTarget;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;654;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;153;buildBatteryInfo;app/src/main/kotlin/com/android/synclab/glimpse/utils/InputDeviceLogUtils.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.InputDeviceLogUtils;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;tryApplyColorWithCachedTarget;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;639;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;readBatteryInfo;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;502;w;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;216;w;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;tryApplyColorWithCachedTarget;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;329;w;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;logDiagnosticInfo;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;579;i;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;591;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;586;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;obtainLightBarSession;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;538;w;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;173;w;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;tryApplyColorWithCachedTarget;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;632;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;627;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;253;e;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
CALLS;obtainLightBarSession;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;669;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
READS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;269;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
READS;closeControllerLightSessionInternal;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;435;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
READS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;619;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
READS;tryApplyColorWithCachedTarget;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;639;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
READS;applyColorToTarget;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;644;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
READS;tryApplyColorWithCachedTarget;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;632;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
READS;closeControllerLightSessionInternal;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;659;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
READS;logDiagnosticDebug;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;573;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/utils;8;N
