metric_id;metric_type_id;entity_id;value;path_id
4284;141;272270;11;271520
4285;142;272270;71;271520
4286;202;271758;18;272157
4287;203;271758;33;272157
4288;207;271758;7;272157
4289;208;271758;4;272157
4290;209;271758;7;272157
4291;220;271758;2;272157
4292;201;271758;359;272157
4293;212;271758;314;272157
4294;221;271758;9;272157
4295;224;271758;137;272157
4296;225;271758;3;272157
4297;226;271758;27;272157
4298;227;271758;0.9533;272157
4299;229;271758;2;272157
4300;230;271758;58;272157
4301;231;271758;1;272157
4302;232;271758;58;272157
4303;236;271758;0.1086;272157
4304;237;271758;80;272157
4305;238;271758;180;272157
4306;240;271758;1;272157
4307;242;271758;2424;272157
4308;243;271758;314;272157
4309;244;271758;314;272157
4310;245;271758;314;272157
4311;246;271758;2415;272157
4312;247;271758;9;272157
4313;248;271758;2415;272157
4314;249;271758;55;272157
4315;103;273472;0;272157
4316;103;272013;0;272157
4317;103;272017;0;272157
4318;102;271990;1;272157
4319;101;271990;4;272157
4320;105;271990;4;272157
4321;103;271990;2;272157
4322;117;271990;0.1625;272157
4323;133;271990;1;272157
4324;136;271990;1;272157
4325;138;271990;26;272157
4326;139;271990;4;272157
4327;140;271990;4;272157
4328;141;271990;4;272157
4329;142;271990;26;272157
4330;102;273509;15;272157
4331;101;273509;87;272157
4332;105;273509;69;272157
4333;114;273509;6;272157
4334;103;273509;4;272157
4335;117;273509;0.1555;272157
4336;128;273509;0.2184;272157
4337;133;273509;8;272157
4338;136;273509;15;272157
4339;137;273509;9;272157
4340;138;273509;583;272157
4341;139;273509;69;272157
4342;140;273509;69;272157
4343;141;273509;69;272157
4344;142;273509;577;272157
4345;143;273509;6;272157
4346;144;273509;18;272157
4347;102;273504;1;272157
4348;101;273504;5;272157
4349;105;273504;5;272157
4350;103;273504;0;272157
4351;133;273504;1;272157
4352;136;273504;1;272157
4353;138;273504;26;272157
4354;139;273504;5;272157
4355;140;273504;5;272157
4356;141;273504;5;272157
4357;142;273504;26;272157
4358;103;273485;0;272157
4359;103;273573;2;272157
4360;117;273573;0.15;272157
4361;102;273491;1;272157
4362;101;273491;5;272157
4363;105;273491;5;272157
4364;103;273491;0;272157
4365;117;273491;0.2598;272157
4366;133;273491;1;272157
4367;136;273491;1;272157
4368;138;273491;18;272157
4369;139;273491;5;272157
4370;140;273491;5;272157
4371;141;273491;5;272157
4372;142;273491;18;272157
4373;103;273470;3;272157
4374;117;273470;0.4942;272157
4375;144;273470;3;272157
4376;103;272015;0;272157
4377;102;273503;11;272157
4378;101;273503;66;272157
4379;105;273503;58;272157
4380;114;273503;2;272157
4381;103;273503;1;272157
4382;117;273503;0.15;272157
4383;128;273503;0.1061;272157
4384;133;273503;6;272157
4385;136;273503;11;272157
4386;137;273503;8;272157
4387;138;273503;441;272157
4388;139;273503;58;272157
4389;140;273503;58;272157
4390;141;273503;58;272157
4391;142;273503;439;272157
4392;143;273503;2;272157
4393;144;273503;12;272157
4394;103;272016;0;272157
4395;102;273507;7;272157
4396;101;273507;12;272157
4397;105;273507;12;272157
4398;103;273507;1;272157
4399;117;273507;0.1555;272157
4400;128;273507;0.0833;272157
4401;133;273507;4;272157
4402;136;273507;7;272157
4403;137;273507;6;272157
4404;138;273507;106;272157
4405;139;273507;12;272157
4406;140;273507;12;272157
4407;141;273507;12;272157
4408;142;273507;106;272157
4409;144;273507;5;272157
4410;102;273508;7;272157
4411;101;273508;12;272157
4412;105;273508;12;272157
4413;103;273508;1;272157
4414;117;273508;0.1666;272157
4415;128;273508;0.0833;272157
4416;133;273508;4;272157
4417;136;273508;7;272157
4418;137;273508;6;272157
4419;138;273508;106;272157
4420;139;273508;12;272157
4421;140;273508;12;272157
4422;141;273508;12;272157
4423;142;273508;106;272157
4424;144;273508;5;272157
4425;103;272018;0;272157
4426;102;273494;1;272157
4427;101;273494;4;272157
4428;105;273494;4;272157
4429;103;273494;0;272157
4430;117;273494;0.15;272157
4431;133;273494;1;272157
4432;136;273494;1;272157
4433;138;273494;15;272157
4434;139;273494;4;272157
4435;140;273494;4;272157
4436;141;273494;4;272157
4437;142;273494;15;272157
4438;102;273473;1;272157
4439;101;273473;1;272157
4440;105;273473;1;272157
4441;103;273473;1;272157
4442;117;273473;0.1913;272157
4443;133;273473;1;272157
4444;136;273473;1;272157
4445;138;273473;18;272157
4446;139;273473;1;272157
4447;140;273473;1;272157
4448;141;273473;1;272157
4449;142;273473;18;272157
4450;103;273486;0;272157
4451;102;273495;1;272157
4452;101;273495;7;272157
4453;105;273495;7;272157
4454;103;273495;2;272157
4455;117;273495;0.15;272157
4456;133;273495;1;272157
4457;136;273495;1;272157
4458;138;273495;63;272157
4459;139;273495;7;272157
4460;140;273495;7;272157
4461;141;273495;7;272157
4462;142;273495;63;272157
4463;144;273495;4;272157
4464;102;273505;1;272157
4465;101;273505;5;272157
4466;105;273505;5;272157
4467;103;273505;0;272157
4468;133;273505;1;272157
4469;136;273505;1;272157
4470;138;273505;26;272157
4471;139;273505;5;272157
4472;140;273505;5;272157
4473;141;273505;5;272157
4474;142;273505;26;272157
4475;102;273546;1;272157
4476;101;273546;8;272157
4477;105;273546;8;272157
4478;103;273546;3;272157
4479;117;273546;0.2413;272157
4480;128;273546;0.5;272157
4481;133;273546;1;272157
4482;136;273546;1;272157
4483;138;273546;184;272157
4484;139;273546;8;272157
4485;140;273546;8;272157
4486;141;273546;8;272157
4487;142;273546;184;272157
4488;144;273546;5;272157
4489;102;273490;3;272157
4490;101;273490;16;272157
4491;105;273490;16;272157
4492;103;273490;0;272157
4493;117;273490;0.2598;272157
4494;133;273490;2;272157
4495;136;273490;3;272157
4496;137;273490;1;272157
4497;138;273490;68;272157
4498;139;273490;16;272157
4499;140;273490;16;272157
4500;141;273490;16;272157
4501;142;273490;68;272157
4502;144;273490;3;272157
4503;103;273578;2;272157
4504;117;273578;0.15;272157
4505;103;272019;0;272157
4506;103;271762;0;272157
4507;103;273471;0;272157
4508;102;271992;6;272157
4509;101;271992;12;272157
4510;105;271992;12;272157
4511;103;271992;1;272157
4512;117;271992;0.1625;272157
4513;133;271992;3;272157
4514;136;271992;6;272157
4515;137;271992;2;272157
4516;138;271992;39;272157
4517;139;271992;12;272157
4518;140;271992;12;272157
4519;141;271992;12;272157
4520;142;271992;39;272157
4521;103;272012;0;272157
4522;103;273480;5;272157
4523;117;273480;0.405;272157
4524;102;273567;1;272157
4525;101;273567;11;272157
4526;105;273567;11;272157
4527;103;273567;0;272157
4528;133;273567;1;272157
4529;136;273567;1;272157
4530;138;273567;38;272157
4531;139;273567;11;272157
4532;140;273567;11;272157
4533;141;273567;11;272157
4534;142;273567;38;272157
4535;103;273496;0;272157
4536;102;273493;3;272157
4537;101;273493;6;272157
4538;105;273493;6;272157
4539;103;273493;0;272157
4540;117;273493;0.15;272157
4541;133;273493;2;272157
4542;136;273493;3;272157
4543;137;273493;1;272157
4544;138;273493;21;272157
4545;139;273493;6;272157
4546;140;273493;6;272157
4547;141;273493;6;272157
4548;142;273493;21;272157
4549;103;273576;1;272157
4550;117;273576;0.15;272157
4551;102;273568;1;272157
4552;101;273568;4;272157
4553;105;273568;4;272157
4554;103;273568;0;272157
4555;133;273568;1;272157
4556;136;273568;1;272157
4557;138;273568;14;272157
4558;139;273568;4;272157
4559;140;273568;4;272157
4560;141;273568;4;272157
4561;142;273568;14;272157
4562;103;272014;0;272157
4563;103;271760;1;272157
4564;117;271760;0.1542;272157
4565;202;271779;13;272177
4566;217;271779;3;272177
4567;203;271779;18;272177
4568;207;271779;9;272177
4569;205;271779;1;272177
4570;209;271779;4;272177
4571;206;271779;3;272177
4572;220;271779;1;272177
4573;201;271779;258;272177
4574;212;271779;223;272177
4575;224;271779;74;272177
4576;226;271779;47;272177
4577;227;271779;0.9375;272177
4578;229;271779;1;272177
4579;230;271779;52;272177
4580;231;271779;1;272177
4581;232;271779;52;272177
4582;236;271779;0.0543;272177
4583;237;271779;76;272177
4584;238;271779;148;272177
4585;240;271779;1;272177
4586;241;271779;5;272177
4587;242;271779;1345;272177
4588;243;271779;223;272177
4589;244;271779;202;272177
4590;245;271779;202;272177
4591;246;271779;1345;272177
4592;248;271779;1222;272177
4593;249;271779;27;272177
4594;102;272455;3;272177
4595;101;272455;8;272177
4596;105;272455;8;272177
4597;103;272455;0;272177
4598;117;272455;0.3859;272177
4599;133;272455;2;272177
4600;136;272455;3;272177
4601;137;272455;1;272177
4602;138;272455;30;272177
4603;139;272455;8;272177
4604;140;272455;8;272177
4605;141;272455;8;272177
4606;142;272455;30;272177
4607;144;272455;1;272177
4608;102;272461;5;272177
4609;101;272461;13;272177
4610;105;272461;11;272177
4611;103;272461;0;272177
4612;133;272461;3;272177
4613;136;272461;5;272177
4614;137;272461;2;272177
4615;138;272461;44;272177
4616;139;272461;11;272177
4617;140;272461;11;272177
4618;141;272461;11;272177
4619;142;272461;44;272177
4620;103;272420;7;272177
4621;117;272420;0.15;272177
4622;103;272432;8;272177
4623;117;272432;0.3048;272177
4624;102;272450;9;272177
4625;101;272450;19;272177
4626;105;272450;19;272177
4627;103;272450;1;272177
4628;117;272450;0.3417;272177
4629;128;272450;0.0526;272177
4630;133;272450;4;272177
4631;136;272450;9;272177
4632;137;272450;3;272177
4633;138;272450;89;272177
4634;139;272450;19;272177
4635;140;272450;19;272177
4636;141;272450;19;272177
4637;142;272450;89;272177
4638;144;272450;3;272177
4639;102;272462;1;272177
4640;101;272462;3;272177
4641;105;272462;3;272177
4642;103;272462;1;272177
4643;117;272462;0.2445;272177
4644;133;272462;1;272177
4645;136;272462;1;272177
4646;138;272462;29;272177
4647;139;272462;3;272177
4648;140;272462;3;272177
4649;141;272462;3;272177
4650;142;272462;29;272177
4651;103;272502;3;272177
4652;117;272502;0.15;272177
4653;144;272502;4;272177
4654;103;271829;5;272177
4655;117;271829;0.2992;272177
4656;103;272202;2;272177
4657;117;272202;0.1755;272177
4658;103;272488;1;272177
4659;117;272488;0.15;272177
4660;144;272488;1;272177
4661;102;272471;3;272177
4662;101;272471;10;272177
4663;105;272471;10;272177
4664;103;272471;1;272177
4665;117;272471;0.1664;272177
4666;128;272471;0.1;272177
4667;133;272471;2;272177
4668;136;272471;3;272177
4669;137;272471;1;272177
4670;138;272471;48;272177
4671;139;272471;10;272177
4672;140;272471;10;272177
4673;141;272471;10;272177
4674;142;272471;48;272177
4675;144;272471;2;272177
4676;102;272465;5;272177
4677;101;272465;19;272177
4678;105;272465;17;272177
4679;103;272465;2;272177
4680;117;272465;0.1925;272177
4681;133;272465;3;272177
4682;136;272465;5;272177
4683;137;272465;2;272177
4684;138;272465;102;272177
4685;139;272465;17;272177
4686;140;272465;17;272177
4687;141;272465;17;272177
4688;142;272465;102;272177
4689;103;272500;2;272177
4690;117;272500;0.15;272177
4691;103;272210;1;272177
4692;117;272210;0.2775;272177
4693;102;271780;1;272177
4694;101;271780;3;272177
4695;105;271780;3;272177
4696;103;271780;0;272177
4697;117;271780;0.1712;272177
4698;133;271780;1;272177
4699;136;271780;1;272177
4700;138;271780;11;272177
4701;139;271780;3;272177
4702;140;271780;3;272177
4703;141;271780;3;272177
4704;142;271780;11;272177
4705;102;272484;3;272177
4706;101;272484;11;272177
4707;105;272484;11;272177
4708;103;272484;0;272177
4709;117;272484;0.2137;272177
4710;133;272484;2;272177
4711;136;272484;3;272177
4712;137;272484;1;272177
4713;138;272484;42;272177
4714;139;272484;11;272177
4715;140;272484;11;272177
4716;141;272484;11;272177
4717;142;272484;42;272177
4718;102;272458;5;272177
4719;101;272458;26;272177
4720;105;272458;23;272177
4721;103;272458;0;272177
4722;133;272458;3;272177
4723;136;272458;5;272177
4724;137;272458;2;272177
4725;138;272458;95;272177
4726;139;272458;23;272177
4727;140;272458;23;272177
4728;141;272458;23;272177
4729;142;272458;95;272177
4730;102;272456;11;272177
4731;101;272456;45;272177
4732;105;272456;40;272177
4733;103;272456;1;272177
4734;117;272456;0.3231;272177
4735;133;272456;6;272177
4736;136;272456;11;272177
4737;137;272456;5;272177
4738;138;272456;164;272177
4739;139;272456;40;272177
4740;140;272456;40;272177
4741;141;272456;40;272177
4742;142;272456;164;272177
4743;144;272456;1;272177
4744;103;272485;1;272177
4745;103;272497;2;272177
4746;117;272497;0.15;272177
4747;103;271826;0;272177
4748;117;271826;0.1773;272177
4749;102;272472;8;272177
4750;101;272472;11;272177
4751;105;272472;11;272177
4752;103;272472;1;272177
4753;117;272472;0.1664;272177
4754;128;272472;0.4545;272177
4755;133;272472;2;272177
4756;136;272472;8;272177
4757;137;272472;1;272177
4758;138;272472;87;272177
4759;139;272472;11;272177
4760;140;272472;11;272177
4761;141;272472;11;272177
4762;142;272472;87;272177
4763;144;272472;1;272177
4764;102;271830;8;272177
4765;101;271830;86;272177
4766;105;271830;73;272177
4767;103;271830;0;272177
4768;117;271830;0.1717;272177
4769;128;271830;0.0581;272177
4770;133;271830;4;272177
4771;136;271830;8;272177
4772;137;271830;3;272177
4773;138;271830;568;272177
4774;139;271830;73;272177
4775;140;271830;56;272177
4776;141;271830;56;272177
4777;142;271830;568;272177
4778;144;271830;13;272177
4779;102;272429;1;272177
4780;101;272429;4;272177
4781;105;272429;4;272177
4782;103;272429;0;272177
4783;133;272429;1;272177
4784;136;272429;1;272177
4785;138;272429;10;272177
4786;139;272429;4;272177
4787;140;272429;4;272177
4788;141;272429;4;272177
4789;142;272429;10;272177
4790;103;272201;8;272177
4791;117;272201;0.1755;272177
4792;103;272510;3;272177
4793;117;272510;0.15;272177
4794;144;272510;1;272177
4795;103;272487;0;272177
4796;102;272428;1;272177
4797;101;272428;3;272177
4798;105;272428;3;272177
4799;103;272428;0;272177
4800;133;272428;1;272177
4801;136;272428;1;272177
4802;138;272428;7;272177
4803;139;272428;3;272177
4804;140;272428;3;272177
4805;141;272428;3;272177
4806;142;272428;7;272177
4807;102;272459;1;272177
4808;101;272459;3;272177
4809;105;272459;3;272177
4810;103;272459;0;272177
4811;133;272459;1;272177
4812;136;272459;1;272177
4813;138;272459;6;272177
4814;139;272459;3;272177
4815;140;272459;3;272177
4816;141;272459;3;272177
4817;142;272459;6;272177
4818;102;272460;1;272177
4819;101;272460;8;272177
4820;105;272460;8;272177
4821;103;272460;0;272177
4822;133;272460;1;272177
4823;136;272460;1;272177
4824;138;272460;34;272177
4825;139;272460;8;272177
4826;140;272460;8;272177
4827;141;272460;8;272177
4828;142;272460;34;272177
4829;202;271781;2;272924
4830;203;271781;1;272924
4831;209;271781;2;272924
4832;220;271781;1;272924
4833;201;271781;7;272924
4834;212;271781;7;272924
4835;224;271781;12;272924
4836;226;271781;3;272924
4837;227;271781;0.5;272924
4838;229;271781;1;272924
4839;230;271781;1;272924
4840;231;271781;1;272924
4841;232;271781;1;272924
4842;237;271781;3;272924
4843;238;271781;3;272924
4844;240;271781;2;272924
4845;241;271781;1;272924
4846;242;271781;27;272924
4847;243;271781;7;272924
4848;244;271781;7;272924
4849;245;271781;7;272924
4850;246;271781;27;272924
4851;248;271781;27;272924
4852;103;273181;1;272924
4853;117;273181;0.2811;272924
4854;102;271782;1;272924
4855;101;271782;3;272924
4856;105;271782;3;272924
4857;103;271782;1;272924
4858;117;271782;0.1712;272924
4859;133;271782;1;272924
4860;136;271782;1;272924
4861;138;271782;16;272924
4862;139;271782;3;272924
4863;140;271782;3;272924
4864;141;271782;3;272924
4865;142;271782;16;272924
4866;202;271796;2;271691
4867;209;271796;1;271691
4868;220;271796;4;271691
4869;224;271796;49;271691
4870;225;271796;1;271691
4871;226;271796;2;271691
4872;227;271796;0.5;271691
4873;229;271796;4;271691
4874;231;271796;2;271691
4875;237;271796;3;271691
4876;238;271796;2;271691
4877;240;271796;1;271691
4878;103;272874;2;271691
4879;117;272874;0.15;271691
4880;103;271797;1;271691
4881;117;271797;0.1719;271691
4882;202;271798;2;271691
4883;209;271798;1;271691
4884;220;271798;4;271691
4885;224;271798;49;271691
4886;225;271798;1;271691
4887;226;271798;2;271691
4888;227;271798;0.5;271691
4889;229;271798;4;271691
4890;231;271798;2;271691
4891;237;271798;3;271691
4892;238;271798;2;271691
4893;240;271798;1;271691
4894;103;272537;1;271691
4895;117;272537;0.15;271691
4896;103;271799;1;271691
4897;117;271799;0.1719;271691
4898;202;271800;10;272160
4899;203;271800;6;272160
4900;207;271800;1;272160
4901;209;271800;9;272160
4902;220;271800;4;272160
4903;201;271800;103;272160
4904;212;271800;86;272160
4905;224;271800;129;272160
4906;225;271800;3;272160
4907;226;271800;19;272160
4908;227;271800;0.8917;272160
4909;229;271800;4;272160
4910;230;271800;15;272160
4911;231;271800;1;272160
4912;232;271800;15;272160
4913;236;271800;0.0291;272160
4914;237;271800;38;272160
4915;238;271800;52;272160
4916;240;271800;1;272160
4917;241;271800;1;272160
4918;242;271800;494;272160
4919;243;271800;86;272160
4920;244;271800;86;272160
4921;245;271800;86;272160
4922;246;271800;494;272160
4923;248;271800;494;272160
4924;249;271800;6;272160
4925;102;273407;5;272160
4926;101;273407;11;272160
4927;105;273407;11;272160
4928;103;273407;1;272160
4929;117;273407;0.1643;272160
4930;133;273407;3;272160
4931;136;273407;5;272160
4932;137;273407;2;272160
4933;138;273407;45;272160
4934;139;273407;11;272160
4935;140;273407;11;272160
4936;141;273407;11;272160
4937;142;273407;45;272160
4938;144;273407;1;272160
4939;103;273385;3;272160
4940;117;273385;0.4942;272160
4941;102;273400;1;272160
4942;101;273400;3;272160
4943;105;273400;3;272160
4944;103;273400;1;272160
4945;117;273400;0.1643;272160
4946;133;273400;1;272160
4947;136;273400;1;272160
4948;138;273400;14;272160
4949;139;273400;3;272160
4950;140;273400;3;272160
4951;141;273400;3;272160
4952;142;273400;14;272160
4953;103;273436;1;272160
4954;117;273436;0.15;272160
4955;103;273424;1;272160
4956;117;273424;0.15;272160
4957;102;273389;5;272160
4958;101;273389;28;272160
4959;105;273389;24;272160
4960;103;273389;2;272160
4961;117;273389;0.185;272160
4962;128;273389;0.0357;272160
4963;133;273389;3;272160
4964;136;273389;5;272160
4965;137;273389;2;272160
4966;138;273389;113;272160
4967;139;273389;24;272160
4968;140;273389;24;272160
4969;141;273389;24;272160
4970;142;273389;113;272160
4971;144;273389;5;272160
4972;103;273426;2;272160
4973;103;273429;3;272160
4974;117;273429;0.15;272160
4975;103;273393;5;272160
4976;117;273393;0.405;272160
4977;103;273434;10;272160
4978;117;273434;0.15;272160
4979;102;271986;1;272160
4980;101;271986;6;272160
4981;105;271986;6;272160
4982;103;271986;1;272160
4983;117;271986;0.1625;272160
4984;133;271986;1;272160
4985;136;271986;1;272160
4986;138;271986;31;272160
4987;139;271986;6;272160
4988;140;271986;6;272160
4989;141;271986;6;272160
4990;142;271986;31;272160
4991;102;271801;1;272160
4992;101;271801;7;272160
4993;105;271801;7;272160
4994;103;271801;2;272160
4995;117;271801;0.1719;272160
4996;133;271801;1;272160
4997;136;271801;1;272160
4998;138;271801;37;272160
4999;139;271801;7;272160
5000;140;271801;7;272160
5001;141;271801;7;272160
5002;142;271801;37;272160
5003;103;273387;0;272160
5004;103;273427;1;272160
5005;103;273413;0;272160
5006;103;273432;2;272160
5007;117;273432;0.15;272160
5008;102;273398;1;272160
5009;101;273398;3;272160
5010;105;273398;3;272160
5011;103;273398;1;272160
5012;117;273398;0.15;272160
5013;133;273398;1;272160
5014;136;273398;1;272160
5015;138;273398;17;272160
5016;139;273398;3;272160
5017;140;273398;3;272160
5018;141;273398;3;272160
5019;142;273398;17;272160
5020;102;273404;1;272160
5021;101;273404;3;272160
5022;105;273404;3;272160
5023;103;273404;0;272160
5024;133;273404;1;272160
5025;136;273404;1;272160
5026;138;273404;10;272160
5027;139;273404;3;272160
5028;140;273404;3;272160
5029;141;273404;3;272160
5030;142;273404;10;272160
5031;102;273410;1;272160
5032;101;273410;3;272160
5033;105;273410;3;272160
5034;103;273410;1;272160
5035;117;273410;0.1643;272160
5036;133;273410;1;272160
5037;136;273410;1;272160
5038;138;273410;17;272160
5039;139;273410;3;272160
5040;140;273410;3;272160
5041;141;273410;3;272160
5042;142;273410;17;272160
5043;103;273421;2;272160
5044;117;273421;0.15;272160
5045;202;271802;2;271691
5046;209;271802;1;271691
5047;220;271802;4;271691
5048;224;271802;49;271691
5049;225;271802;1;271691
5050;226;271802;2;271691
5051;227;271802;0.5;271691
5052;229;271802;4;271691
5053;231;271802;2;271691
5054;237;271802;3;271691
5055;238;271802;2;271691
5056;240;271802;1;271691
5057;103;272168;2;271691
5058;117;272168;0.15;271691
5059;103;271803;1;271691
5060;117;271803;0.1719;271691
5061;202;271804;2;271691
5062;209;271804;1;271691
5063;220;271804;4;271691
5064;224;271804;49;271691
5065;225;271804;1;271691
5066;226;271804;2;271691
5067;227;271804;0.5;271691
5068;229;271804;4;271691
5069;231;271804;2;271691
5070;237;271804;3;271691
5071;238;271804;2;271691
5072;240;271804;1;271691
5073;103;273079;1;271691
5074;117;273079;0.15;271691
5075;103;271805;1;271691
5076;117;271805;0.1719;271691
5077;220;271807;1;271691
5078;224;271807;8;271691
5079;226;271807;5;271691
5080;227;271807;1;271691
5081;229;271807;1;271691
5082;231;271807;1;271691
5083;237;271807;4;271691
5084;240;271807;1;271691
5085;202;271809;2;272334
5086;207;271809;1;272334
5087;205;271809;4;272334
5088;209;271809;1;272334
5089;206;271809;4;272334
5090;220;271809;2;272334
5091;201;271809;6;272334
5092;212;271809;6;272334
5093;224;271809;8;272334
5094;225;271809;2;272334
5095;226;271809;6;272334
5096;227;271809;1;272334
5097;229;271809;2;272334
5098;231;271809;1;272334
5099;237;271809;8;272334
5100;238;271809;5;272334
5101;240;271809;1;272334
5102;242;271809;12;272334
5103;243;271809;6;272334
5104;244;271809;6;272334
5105;245;271809;6;272334
5106;246;271809;12;272334
5107;248;271809;12;272334
5108;101;272587;6;272334
5109;105;272587;6;272334
5110;103;272587;1;272334
5111;117;272587;0.15;272334
5112;138;272587;12;272334
5113;139;272587;6;272334
5114;140;272587;6;272334
5115;141;272587;6;272334
5116;142;272587;12;272334
5117;103;273130;0;272334
5118;101;272589;6;272334
5119;105;272589;6;272334
5120;103;272589;0;272334
5121;138;272589;12;272334
5122;139;272589;6;272334
5123;140;272589;6;272334
5124;141;272589;6;272334
5125;142;272589;12;272334
5126;103;271810;0;272334
5127;101;272213;6;272334
5128;105;272213;6;272334
5129;103;272213;0;272334
5130;117;272213;0.1712;272334
5131;138;272213;12;272334
5132;139;272213;6;272334
5133;140;272213;6;272334
5134;141;272213;6;272334
5135;142;272213;12;272334
5136;101;272584;6;272334
5137;105;272584;6;272334
5138;103;272584;2;272334
5139;117;272584;0.1925;272334
5140;138;272584;12;272334
5141;139;272584;6;272334
5142;140;272584;6;272334
5143;141;272584;6;272334
5144;142;272584;12;272334
5145;202;271814;8;272599
5146;217;271814;2;272599
5147;203;271814;10;272599
5148;207;271814;3;272599
5149;205;271814;5;272599
5150;209;271814;5;272599
5151;206;271814;8;272599
5152;220;271814;4;272599
5153;201;271814;242;272599
5154;212;271814;205;272599
5155;224;271814;30;272599
5156;225;271814;3;272599
5157;226;271814;24;272599
5158;227;271814;0.873;272599
5159;229;271814;4;272599
5160;230;271814;56;272599
5161;231;271814;1;272599
5162;232;271814;56;272599
5163;236;271814;0.0826;272599
5164;237;271814;53;272599
5165;238;271814;108;272599
5166;240;271814;1;272599
5167;241;271814;9;272599
5168;242;271814;1023;272599
5169;243;271814;205;272599
5170;244;271814;174;272599
5171;245;271814;174;272599
5172;246;271814;1023;272599
5173;248;271814;878;272599
5174;249;271814;8;272599
5175;103;272652;0;272599
5176;102;272653;9;272599
5177;101;272653;13;272599
5178;105;272653;12;272599
5179;103;272653;1;272599
5180;117;272653;0.1669;272599
5181;133;272653;3;272599
5182;136;272653;9;272599
5183;137;272653;2;272599
5184;138;272653;74;272599
5185;139;272653;12;272599
5186;140;272653;12;272599
5187;141;272653;12;272599
5188;142;272653;74;272599
5189;103;272659;1;272599
5190;117;272659;0.1682;272599
5191;102;272629;14;272599
5192;101;272629;41;272599
5193;105;272629;36;272599
5194;103;272629;0;272599
5195;117;272629;0.2985;272599
5196;128;272629;0.0976;272599
5197;133;272629;5;272599
5198;136;272629;14;272599
5199;137;272629;5;272599
5200;138;272629;204;272599
5201;139;272629;36;272599
5202;140;272629;36;272599
5203;141;272629;36;272599
5204;142;272629;204;272599
5205;144;272629;4;272599
5206;102;272637;1;272599
5207;101;272637;3;272599
5208;105;272637;3;272599
5209;103;272637;1;272599
5210;133;272637;1;272599
5211;136;272637;1;272599
5212;138;272637;16;272599
5213;139;272637;3;272599
5214;140;272637;3;272599
5215;141;272637;3;272599
5216;142;272637;16;272599
5217;102;272626;21;272599
5218;101;272626;67;272599
5219;105;272626;59;272599
5220;103;272626;3;272599
5221;117;272626;0.15;272599
5222;128;272626;0.0746;272599
5223;133;272626;9;272599
5224;136;272626;21;272599
5225;137;272626;12;272599
5226;138;272626;263;272599
5227;139;272626;59;272599
5228;140;272626;59;272599
5229;141;272626;59;272599
5230;142;272626;263;272599
5231;144;272626;1;272599
5232;103;272630;0;272599
5233;102;272636;3;272599
5234;101;272636;19;272599
5235;105;272636;15;272599
5236;103;272636;0;272599
5237;117;272636;0.15;272599
5238;133;272636;2;272599
5239;136;272636;3;272599
5240;137;272636;1;272599
5241;138;272636;68;272599
5242;139;272636;15;272599
5243;140;272636;15;272599
5244;141;272636;15;272599
5245;142;272636;68;272599
5246;103;272640;0;272599
5247;101;272614;242;272599
5248;105;272614;205;272599
5249;103;272614;0;272599
5250;117;272614;0.15;272599
5251;128;272614;0.0826;272599
5252;138;272614;1023;272599
5253;139;272614;205;272599
5254;140;272614;174;272599
5255;141;272614;174;272599
5256;142;272614;1023;272599
5257;103;272661;1;272599
5258;117;272661;0.1682;272599
5259;102;272631;7;272599
5260;101;272631;28;272599
5261;105;272631;27;272599
5262;103;272631;2;272599
5263;117;272631;0.1725;272599
5264;128;272631;0.0714;272599
5265;133;272631;3;272599
5266;136;272631;7;272599
5267;137;272631;5;272599
5268;138;272631;134;272599
5269;139;272631;27;272599
5270;140;272631;27;272599
5271;141;272631;27;272599
5272;142;272631;134;272599
5273;144;272631;2;272599
5274;103;272628;0;272599
5275;103;272641;0;272599
5276;103;272627;0;272599
5277;102;272617;1;272599
5278;101;272617;15;272599
5279;105;272617;13;272599
5280;103;272617;0;272599
5281;117;272617;0.15;272599
5282;128;272617;0.2;272599
5283;133;272617;1;272599
5284;136;272617;1;272599
5285;138;272617;67;272599
5286;139;272617;13;272599
5287;140;272617;13;272599
5288;141;272617;13;272599
5289;142;272617;67;272599
5290;144;272617;1;272599
5291;103;272618;0;272599
5292;202;271816;5;272599
5293;207;271816;1;272599
5294;209;271816;4;272599
5295;220;271816;1;272599
5296;201;271816;26;272599
5297;212;271816;21;272599
5298;224;271816;8;272599
5299;225;271816;3;272599
5300;226;271816;3;272599
5301;227;271816;1;272599
5302;229;271816;1;272599
5303;231;271816;1;272599
5304;237;271816;9;272599
5305;238;271816;8;272599
5306;240;271816;1;272599
5307;241;271816;1;272599
5308;242;271816;96;272599
5309;243;271816;21;272599
5310;244;271816;21;272599
5311;245;271816;21;272599
5312;246;271816;96;272599
5313;248;271816;96;272599
5314;101;273716;26;272599
5315;105;273716;21;272599
5316;103;273716;0;272599
5317;117;273716;0.3859;272599
5318;138;273716;96;272599
5319;139;273716;21;272599
5320;140;273716;21;272599
5321;141;273716;21;272599
5322;142;273716;96;272599
5323;103;273717;0;272599
5324;117;273717;0.15;272599
5325;103;271817;0;272599
5326;117;271817;0.2041;272599
5327;103;272664;1;272599
5328;117;272664;0.2775;272599
5329;103;273718;0;272599
5330;117;273718;0.15;272599
5331;103;273719;0;272599
5332;117;273719;0.15;272599
5333;202;271912;2;272902
5334;207;271912;1;272902
